MLSNumber,Address,Category,StreetNumber,StreetName,UnitNumber,CrossStreet,FloorNumber,City,State,Zip Code,County,MLSArea,Township,Subdivision,School District,Schools-Elementary,Schools-Middle,Schools-HighSchool,Ownership,Senior Community YN,Condo/Coop Assoc YN,HOA YN,AssociationFee,AssociationFeeFrequency,Structure Type ,OriginatingMLS ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC509720,1607 Bedford Rd,RES,1607,Bedford,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,DEERHURST,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$50 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC506494,602 Kilburn Rd,RES,602,Kilburn,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,TAVISTOCK,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$75 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC508360,4560 Simon Rd,RES,4560,Simon,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,WELDIN FARMS,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$50 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC499504,602 Black Gates Rd,RES,602,Black Gates,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,EDENRIDGE,Brandywine,,,,FeeSimple,No,No,Yes,$75 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC522166,335 Walden Rd,RES,335,Walden,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,SHARPLEY,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$120 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC500232,25 Baynard Blvd,RES,25,Baynard,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,WELSHIRE,Brandywine,,,,FeeSimple,No,No,Yes,$25 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC508104,503 Andover Rd,RES,503,Andover,,Mount Lebanon Road,,Wilmington,DE,19803,NEWCASTLEDE,30901,,EDENRIDGE,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$75 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC507122,5 Roan Ct,RES,5,Roan,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,SURREY PARK,Brandywine,,,,FeeSimple,No,No,Yes,$75 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC498364,110 School Rd,RES,110,School,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,ALAPOCAS,Brandywine,,,,FeeSimple,No,No,Yes,$425 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC496512,10 Kendall Ct,RES,10,Kendall,,,1,Wilmington,DE,19803,NEWCASTLEDE,30901,,KENDALL,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$400 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021526,216 Landis Way S,RES,216,Landis,,,,Wilmimgton,DE,19803,NEWCASTLEDE,30901,,VILLAGE OF BRANDYWINE,Brandywine,,,,FeeSimple,Yes,Yes,No,,,End of Row/Townhouse,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018106,108 Sorrel Dr,RES,108,Sorrel,,,,Wilmimgton,DE,19803,NEWCASTLEDE,30901,,SURREY PARK,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524326,203 Rowland Park Blvd.,RES,203,Rowland Park Blvd.,,Marsh Rd,,Wilmingon,DE,19803,NEWCASTLEDE,30901,,CARRCROFT,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,Yes,$50 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006424,401 Marianna Dr,RES,401,Marianna,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,CONCORD MANOR,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC522026,1313 Marsh Rd,RES,1313,Marsh,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,NORTHWOOD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007818,1212 Wilson Rd,RES,1212,Wilson,,Walton Road,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MAYFIELD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528246,412 Roseanna Ave,RES,412,Roseanna,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,CONCORD MANOR,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011964,110 Devonshire Rd,RES,110,Devonshire,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2004436,308 Half Acre Dr,RES,308,Half Acre,,Rt. 202,,Wilmington,DE,19803,NEWCASTLEDE,30901,,CONCORD MANOR,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524978,116 Bette Rd,RES,116,Bette,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009300,102 Bette Rd,RES,102,Bette,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,Yes,$25 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000458,828 Montico Rd,RES,828,Montico,,Shady Brook,,Wilmington,DE,19803,NEWCASTLEDE,30901,,GREENMEADOW,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528466,100 Oklahoma Ave,RES,100,Oklahoma,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,SHIPLEY HEIGHTS,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010406,410 Marianna Dr,RES,410,Marianna,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,CONCORD MANOR,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007936,428 Prospect,RES,428,Prospect,,,1,Wilmington,DE,19803,NEWCASTLEDE,30901,,CONCORD MANOR,Brandywine,Forwood,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525110,8 Homewood Rd,RES,8,Homewood,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2004376,106 Carlie Rd,RES,106,Carlie,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,,,,FeeSimple,No,No,Yes,$25 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2005364,120 Devonshire Rd,RES,120,Devonshire,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,Yes,$50 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000050,28 Murphy Rd,RES,28,Murphy,,202,,Wilmington,DE,19803,NEWCASTLEDE,30901,,DEERHURST,Brandywine,,,,FeeSimple,No,No,Yes,$40 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526850,1515-Unit Rockland Rd #104,RES,1515,Rockland,104,Rockland,1,Wilmington,DE,19803,NEWCASTLEDE,30901,,CARILLON CROSSING,Brandywine,,,,Condominium,Yes,Yes,No,,,Unit/Flat/Apartment,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003792,510 Sharpley Ln,RES,510,Sharpley,,Bellewood,,Wilmington,DE,19803,NEWCASTLEDE,30901,,BELLEWOOD,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006620,432 Garland Rd,RES,432,Garland,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,NORTHWOOD,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2004620,43 Paschall Rd,RES,43,Paschall,,,,Wilmington,DE,19803,NEWCASTLEDE,30906,,SHELLBURNE,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2001458,117 Devonshire Rd,RES,117,Devonshire,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525014,1912 Oak Lane Rd,RES,1912,Oak Lane,,South Hilton,,Wilmington,DE,19803,NEWCASTLEDE,30901,,OAK LANE MANOR,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524738,1513 Delwood Rd,RES,1513,Delwood,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,DELWOOD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525356,1706 Foulk Rd,RES,1706,Foulk,,Silverside,,Wilmington,DE,19803,NEWCASTLEDE,30901,,PEMBREY,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002372,1309 Marsh Rd,RES,1309,Marsh,,Bette Rd,,Wilmington,DE,19803,NEWCASTLEDE,30904,,NORTHWOOD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC527078,1724 Shady Brook Rd,RES,1724,Shady Brook,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,GREENMEADOW,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,Yes,$,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526546,102 Homewood Rd,RES,102,Homewood,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017778,29 Homewood Rd,RES,29,Homewood,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002900,104 Bette Rd,RES,104,Bette,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2002782,5 Hurst Rd,RES,5,Hurst,,York,,Wilmington,DE,19803,NEWCASTLEDE,30901,,DEERHURST,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$50 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007048,30 Murphy Rd,RES,30,Murphy,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,DEERHURST,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2008822,116 Ridgeland Rd,RES,116,Ridgeland,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017626,111 Cleveland Ave,RES,111,Cleveland,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL HEIGHTS,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009330,1517 Rockland Rd #205,RES,1517,Rockland,205,Rockland Road,2,Wilmington,DE,19803,NEWCASTLEDE,30901,,CARILLON CROSSING,Brandywine,,,,Condominium,Yes,Yes,No,,,Unit/Flat/Apartment,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006176,1910 Shipley Rd,RES,1910,Shipley,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,OAK LANE MANOR,Brandywine,,,,FeeSimple,No,No,Yes,$8 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC519806,10 Murphy Rd,RES,10,Murphy,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,DEERHURST,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003258,100 Waverly Rd,RES,100,Waverly,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$40 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010790,201 Plymouth Rd,RES,201,Plymouth,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2007624,503 Sharpley Ln,RES,503,Sharpley,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,BELLEWOOD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000440,506 Sharpley Ln,RES,506,Sharpley,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,BELLEWOOD,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC527614,1203 Marsh Rd,RES,1203,Marsh,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,CARRCROFT,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011156,1515 Rockland Rd #303,RES,1515,Rockland,303,Rockland Rd,3,Wilmington,DE,19803,NEWCASTLEDE,30901,,CARILLON CROSSING,Brandywine,,,,Condominium,Yes,Yes,No,,,Unit/Flat/Apartment,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2021018,2 Median Dr,RES,2,Median,,Carr,,Wilmington,DE,19803,NEWCASTLEDE,30901,,BLUE ROCK MANOR,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003156,1317 Grinnell Rd,RES,1317,Grinnell,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,GREEN ACRES,Brandywine,,,,FeeSimple,No,No,Yes,$35 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC528990,168 Fairfax Blvd,RES,168,Fairfax,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525802,216 Sandra Rd,RES,216,Sandra,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,Yes,$40 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003290,213 Cordon Rd,RES,213,Cordon,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,BLUE ROCK MANOR,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2010964,223 Lyndhurst Ave,RES,223,Lyndhurst,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL CREST,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC522928,104 Duncan Ave,RES,104,Duncan,,Sharpless,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL HEIGHTS,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526062,1307 Grinnell Rd,RES,1307,Grinnell,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,GREEN ACRES,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,Yes,$35 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009992,1102 Faun Rd,RES,1102,Faun,,,,Wilmington,DE,19803,NEWCASTLEDE,30906,,GRAYLYN CREST,Brandywine,,,,FeeSimple,No,No,Yes,$25 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000211,407 Delaware,RES,407,Delaware,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL CREST,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2008766,331 Nichols Ave,RES,331,Nichols,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL CREST,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524862,221 Pinehurst Rd,RES,221,Pinehurst,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2017340,1405 Drake Rd,RES,1405,Drake,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,GREEN ACRES,Brandywine,,,,FeeSimple,No,No,Yes,$35 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003514,828 Montico Rd,RES,828,Montico,,Shadybrook,,Wilmington,DE,19803,NEWCASTLEDE,30901,,GREENMEADOW,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009470,25 Homewood Rd,RES,25,Homewood,,Carlie Rd,,Wilmington,DE,19803,NEWCASTLEDE,30901,,LYNNFIELD,Brandywine,Carrcroft,Springer,Mount Pleasant,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2020542,1423 Carson Rd,RES,1423,Carson,,QUINCY,,Wilmington,DE,19803,NEWCASTLEDE,30901,,GREEN ACRES,Brandywine,,,Mount Pleasant,FeeSimple,No,No,Yes,$20 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525286,230 Waverly Rd,RES,230,Waverly,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,Yes,$40 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC525302,501 Mount Lebanon Rd,RES,501,Mount Lebanon,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,NONE AVAILABLE,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2006366,101 Sandra Rd,RES,101,Sandra,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2004382,327 Delaware Ave,RES,327,Delaware,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL CREST,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC526846,222 Pinehurst Rd,RES,222,Pinehurst,,Fairfax,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011424,226 Florence Ave,RES,226,Florence,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL CREST,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2008492,1810 Bellewood,RES,1810,Bellewood,,Wilson,,Wilmington,DE,19803,NEWCASTLEDE,30901,,BELLEWOOD,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2011042,403 Concord Ave,RES,403,Concord,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL CREST,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2000145,204 Florence Ave,RES,204,Florence,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,MCDANIEL CREST,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2003958,103 Prospect Dr,RES,103,Prospect,,Car Road,,Wilmington,DE,19803,NEWCASTLEDE,30901,,BLUE ROCK MANOR,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC524706,1104 Parkside Dr,RES,1104,Parkside,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,OAK LANE MANOR,Brandywine,Lombardy,Springer,Brandywine,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2018676,401 Lee Ter,RES,401,Lee,,,,Wilmington,DE,19803,NEWCASTLEDE,30901,,COLONIAL WOODS,Brandywine,,,,FeeSimple,No,No,No,,,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DENC2009802,223 Sandra Rd,RES,223,Sandra,,ROBIN RD,,Wilmington,DE,19803,NEWCASTLEDE,30901,,FAIRFAX,Brandywine,,,Brandywine,FeeSimple,No,No,Yes,$30 ,Annually,Detached,BRIGHT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
