MLSNumber,Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,NumberofStories,Central_Air_YN,Water,Basement_YN,Garage_YN,ExteriorMaterial,YearBuilt
DENC511780,359000.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.14,1775.0,1775.0,0.0,3.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1951
DENC509884,369900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,3489.0,2500.0,989.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1954
DENC508570,334900.0,19803,COLONIAL WOODS,Brandywine,Yes,Detached,0.19,2647.0,1825.0,822.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1960
DENC507620,349500.0,19803,FAIRFAX,Brandywine,No,Detached,0.15,1850.0,1850.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,Brick,1955
DENC520588,334900.0,19803,GREENMEADOW,Brandywine,No,Detached,0.24,1675.0,1675.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,No,"Brick,Frame",1959
DENC519288,339900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.24,2772.0,1800.0,972.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1958
DENC512762,350000.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.26,3268.0,2125.0,1143.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame,VinylSiding",1958
DENC500466,390000.0,19803,NONE AVAILABLE,Brandywine,No,Detached,0.31,2025.0,2025.0,0.0,4.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Cedar,VinylSiding",1930
DENC501586,350000.0,19803,MCDANIEL CREST,Brandywine,No,Detached,0.23,2125.0,1700.0,425.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1950
DENC512790,350000.0,19803,BLUE ROCK MANOR,Brandywine,No,Detached,0.29,3081.0,2200.0,881.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1957
DENC511078,349900.0,19803,DEERHURST,Brandywine,Yes,Detached,0.37,1475.0,1475.0,0.0,3.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1943
DENC511856,364900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,2125.0,2125.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1956
DENC503144,370000.0,19803,MCDANIEL CREST,Brandywine,Yes,Detached,0.25,2275.0,2275.0,0.0,6.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"AluminumSiding,Brick,VinylSiding",1955
DENC499864,359900.0,19803,GREEN ACRES,Brandywine,Yes,Detached,0.26,2797.0,2350.0,447.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1958
DENC508438,385000.0,19803,SHIPLEY HEIGHTS,Brandywine,No,Detached,0.32,2000.0,2000.0,0.0,3.0,2.0,Main,No,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1960
DENC507844,359900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.23,2772.0,1800.0,972.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1959
DENC503296,489900.0,19803,ROCK MANOR,Brandywine,No,Detached,0.51,4424.0,3825.0,599.0,5.0,4.0,"Lower1,Main,Upper1",No,Public,Yes,No,Brick,1961
DENC523036,349900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1725.0,1725.0,0.0,3.0,2.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,Frame",1951
DENC520246,350000.0,19803,NORTHWOOD,Brandywine,No,Detached,0.25,2000.0,2000.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,Mixed,1956
DENC523060,359900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1675.0,1675.0,0.0,4.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1952
DENC521346,379900.0,19803,MCDANIEL HEIGHTS,Brandywine,No,Detached,0.21,1450.0,1450.0,0.0,3.0,2.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1941
DENC520902,399000.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.28,2098.0,1500.0,598.0,3.0,3.0,Main,Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1957
DENC506040,345999.0,19803,GREEN ACRES,Brandywine,No,Detached,0.29,3215.0,2525.0,690.0,4.0,3.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1958
DENC504726,399000.0,19803,CARRCROFT,Brandywine,No,Detached,0.29,2075.0,2075.0,0.0,3.0,2.0,Main,Yes,Public,Yes,Yes,Brick,1955
DENC519262,379999.0,19803,GREEN ACRES,Brandywine,Yes,Detached,0.19,2865.0,2175.0,690.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1958
DENC512906,385000.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.14,3404.0,2825.0,579.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1952
DENC510978,390000.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.46,4088.0,3050.0,1038.0,4.0,3.0,"Lower1,Lower2,Lower3,Main",Yes,Public,Yes,No,"Brick,Frame",1958
DENC505292,374900.0,19803,CARRCROFT,Brandywine,No,Detached,0.23,3464.0,2450.0,1014.0,4.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1977
DENC508070,365000.0,19803,WEBSTER FARM,Brandywine,No,Detached,0.28,2225.0,2225.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1961
DENC509512,409900.0,19803,OAK LANE MANOR,Brandywine,No,Detached,0.35,3773.0,2450.0,1323.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1967
DENC508714,359900.0,19803,GRAYLYN CREST,Brandywine,Yes,Detached,0.18,3047.0,2075.0,972.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,No,Yes,"AluminumSiding,Stone,VinylSiding",1955
DENC505106,379900.0,19803,NONE AVAILABLE,Brandywine,No,Detached,0.44,1928.0,1928.0,0.0,2.0,2.0,Main,Yes,Public,Yes,Yes,Brick,1956
DENC523988,365000.0,19803,OAK LANE MANOR,Brandywine,No,Detached,0.23,3037.0,1975.0,1062.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1955
DENC521720,399900.0,19803,LIFTWOOD ESTATES,Brandywine,No,Detached,0.29,1550.0,1550.0,0.0,3.0,2.0,Main,Yes,Public,Yes,Yes,Brick,1963
DENC508178,399900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.19,2998.0,2400.0,598.0,4.0,3.0,"Lower1,Main,Upper1,Upper2",Yes,PublicHookUpAvail,Yes,No,"AluminumSiding,Brick,VinylSiding",1955
DENC517932,360000.0,19803,SHIPLEY HEIGHTS,Brandywine,Yes,Detached,0.41,1760.0,1760.0,0.0,3.0,2.0,Main,Yes,Public,No,Yes,"Brick,Frame",1956
DENC519326,415000.0,19803,GRAYLYN CREST,Brandywine,Yes,Detached,0.24,2632.0,1700.0,932.0,4.0,3.0,"Lower1,Main,Upper1,Upper2",Yes,Public,Yes,Yes,"Stone,VinylSiding",1958
DENC517162,395000.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.2,1950.0,1950.0,0.0,5.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,1956
DENC511676,389000.0,19803,NORMANDY MANOR,Brandywine,Yes,Detached,0.26,2300.0,2300.0,0.0,4.0,4.0,"Main,Upper1,Upper2",Yes,Public,Yes,Yes,Brick,1947
DENC510842,399900.0,19803,DEERHURST,Brandywine,No,Detached,0.28,2325.0,2325.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1950
DENC498772,445000.0,19803,SPRINGER WOODS,Brandywine,Yes,Interior Row/Townhouse,0.09,2625.0,2625.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,VinylSiding",2006
DENC507408,359900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.23,2943.0,1971.0,972.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1959
DENC517166,404900.0,19803,SHARPLEY,Brandywine,No,Detached,0.25,2250.0,2250.0,0.0,3.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,Brick,1969
DENC523048,389999.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.24,2772.0,1800.0,972.0,3.0,3.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,No,"Brick,VinylSiding",1958
DENC522610,399900.0,19803,FAIRFAX,Brandywine,No,Detached,0.23,3060.0,2250.0,810.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,No,Brick,1955
DENC512532,399900.0,19803,BLUE ROCK MANOR,Brandywine,Yes,Detached,0.18,2350.0,2350.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1956
DENC510252,485000.0,19803,NONE AVAILABLE,Brandywine,No,Detached,1.36,2050.0,2050.0,0.0,2.0,3.0,"Main,Upper1",Yes,Public,No,Yes,"CementSiding,Stone,WoodSiding",1868
DENC500738,494700.0,19803,DEERHURST,Brandywine,Yes,Detached,0.34,2425.0,2150.0,275.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Frame,Stone",1948
DENC500676,459000.0,19803,SURREY PARK,Brandywine,Yes,Detached,0.41,2700.0,2700.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1970
DENC500208,409900.0,19803,LIFTWOOD ESTATES,Brandywine,No,Detached,0.53,1668.0,1668.0,0.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,"Brick,Frame",1960
DENC506288,425000.0,19803,NORMANDY MANOR,Brandywine,No,Detached,0.65,2985.0,2525.0,460.0,3.0,0.0,Main,Yes,Public,Yes,Yes,"Brick,Stone",1956
DENC508892,399900.0,19803,CARRCROFT,Brandywine,No,Detached,0.29,2125.0,2125.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1954
DENC517500,415000.0,19803,CARRCROFT CREST,Brandywine,Yes,Detached,0.29,2883.0,2175.0,708.0,4.0,3.0,"Lower1,Lower2,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1958
DENC502494,415000.0,19803,LIFTWOOD,Brandywine,No,Detached,0.28,2700.0,2700.0,0.0,4.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",1944
DENC520766,425000.0,19803,CARRCROFT,Brandywine,No,Detached,0.29,3097.0,2325.0,772.0,3.0,2.0,"Lower1,Main",Yes,Public,Yes,Yes,Brick,1957
DENC506904,459900.0,19803,VILLAGE OF BRANDYWINE,Brandywine,No,Interior Row/Townhouse,0.0,4327.0,3300.0,1027.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",2007
DENC519430,389900.0,19803,BOULDER BROOK,Brandywine,No,Detached,0.37,2493.0,2493.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1949
DENC503342,425000.0,19803,TALLEY HILL,Brandywine,No,Detached,0.38,2900.0,2900.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1974
DENC510760,429000.0,19803,OAK LANE MANOR,Brandywine,No,Detached,0.22,3553.0,2500.0,1053.0,5.0,3.0,Main,Yes,Public,Yes,Yes,"Asbestos,Brick",1958
DENC500334,439000.0,19803,ROCKWOOD HILLS,Brandywine,Yes,Detached,0.37,2300.0,2300.0,0.0,4.0,2.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,CopperPlumbing,CPVCPVC,Frame",1959
DENC499066,449900.0,19803,NONE AVAILABLE,Brandywine,No,Detached,0.55,2281.0,2281.0,0.0,4.0,3.0,"Main,Upper1",Yes,Well,Yes,Yes,"Brick,VinylSiding",1966
DENC507602,430000.0,19803,WELDIN PARK,Brandywine,No,Detached,0.34,2900.0,2450.0,450.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,Frame",1978
DENC518168,435000.0,19803,TAVISTOCK,Brandywine,No,Detached,0.29,3100.0,3100.0,0.0,4.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1974
DENC521790,489900.0,19803,CARRCROFT CREST,Brandywine,Yes,Detached,0.29,3613.0,2800.0,813.0,4.0,3.0,"Lower1,Main,Upper1,Upper2",Yes,Public,Yes,Yes,Brick,1958
DENC518510,438750.0,19803,PEMBREY,Brandywine,No,Detached,0.64,2475.0,2475.0,0.0,4.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1962
DENC505556,449900.0,19803,LIFTWOOD,Brandywine,No,Detached,0.52,2900.0,2900.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",1941
DENC521738,440000.0,19803,LIFTWOOD,Brandywine,No,Detached,0.28,2125.0,2125.0,0.0,4.0,2.0,Main,Yes,Public,Yes,No,Brick,1960
DENC509586,440000.0,19803,CHATHAM,Brandywine,No,Detached,0.65,2818.0,2818.0,0.0,4.0,3.0,Main,Yes,Public,Yes,Yes,"Asbestos,Brick",1960
DENC508210,489900.0,19803,SURREY PARK,Brandywine,No,Detached,0.33,2825.0,2825.0,0.0,5.0,3.0,"Main,Upper1",Yes,Public,Yes,No,"Brick,WoodSiding",1968
DENC504642,454500.0,19803,CARRCROFT CREST,Brandywine,No,Detached,0.38,2400.0,2400.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1958
DENC498804,449900.0,19803,BRIARWOOD,Brandywine,Yes,Detached,0.28,2425.0,2425.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1966
DENC517930,485000.0,19803,CARRCROFT,Brandywine,No,Detached,0.32,3432.0,3432.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,No,Brick,1949
DENC511230,449900.0,19803,WEBSTER FARM,Brandywine,No,Detached,0.29,2350.0,2350.0,0.0,4.0,2.0,"Main,Upper1,Upper2",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1963
DENC527008,450000.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,2400.0,2400.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1951
DENC512752,449500.0,19803,TALLEY HILL,Brandywine,No,Detached,0.36,2875.0,2875.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1974
DENC506520,449900.0,19803,HEATHERBROOKE,Brandywine,Yes,Detached,0.33,3566.0,2550.0,1016.0,4.0,3.0,Main,Yes,Public,Yes,Yes,Brick,1969
DENC511324,425000.0,19803,SURREY PARK,Brandywine,No,Detached,0.38,3025.0,3025.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1965
DENC510128,439900.0,19803,CARRCROFT,Brandywine,No,Detached,0.36,3909.0,2175.0,1734.0,4.0,3.0,"Lower1,Main,Upper1,Upper2",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1953
DENC502678,445000.0,19803,TALLEY HILL,Brandywine,Yes,Detached,0.37,2900.0,2900.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1974
DENC520554,429900.0,19803,LIFTWOOD ESTATES,Brandywine,Yes,Detached,0.28,2300.0,2300.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1960
DENC508222,459900.0,19803,VILLAGE OF BRANDYWINE,Brandywine,No,Interior Row/Townhouse,0.0,2375.0,2375.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,VinylSiding,2012
DENC521716,475000.0,19803,LIFTWOOD ESTATES,Brandywine,No,Detached,0.3,2850.0,2850.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame,Stone",1963
DENC520532,450000.0,19803,SURREY PARK,Brandywine,No,Detached,0.35,3200.0,3200.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1968
DENC506320,460000.0,19803,ROCKWOOD HILLS,Brandywine,Yes,Detached,0.38,2450.0,2450.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1958
DENC509976,469900.0,19803,DELWYNN,Brandywine,No,Detached,0.67,2675.0,2675.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Asbestos,Brick",1966
DENC505188,449000.0,19803,NORMANDY MANOR,Brandywine,No,Detached,0.32,3093.0,2475.0,618.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1948
DENC504316,445000.0,19803,WEBSTER FARM,Brandywine,Yes,Detached,0.26,2550.0,2550.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1967
DENC498482,519900.0,19803,SHARPLEY,Brandywine,Yes,Detached,0.31,2975.0,2975.0,0.0,5.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick",1969
DENC505754,499900.0,19803,NONE AVAILABLE,Brandywine,No,Detached,0.31,2650.0,2350.0,300.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",2013
DENC508590,495000.0,19803,DEERHURST,Brandywine,Yes,Detached,0.23,2775.0,2775.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Frame,Stone",1949
DENC508358,475000.0,19803,TALLEY HILL,Brandywine,No,Detached,0.36,2900.0,2900.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1977
DENC506722,464900.0,19803,ROCKWOOD HILLS,Brandywine,No,Detached,0.49,2700.0,2400.0,300.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1963
DENC505922,465000.0,19803,WINDSOR HILLS,Brandywine,Yes,Detached,0.49,2100.0,2100.0,0.0,3.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Frame,VinylSiding",1954
DENC513234,479900.0,19803,VILLAGE OF ROCKY R,Brandywine,No,Twin/Semi-Detached,0.0,3250.0,2525.0,725.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,Brick,2001
DENC521308,480000.0,19803,WELDIN PARK,Brandywine,Yes,Detached,0.36,2450.0,2450.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1977
DENC523086,449000.0,19803,PENARTH,Brandywine,Yes,Detached,0.41,0.0,0.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1960
DENC505140,489900.0,19803,SURREY PARK,Brandywine,Yes,Detached,0.46,3585.0,2390.0,1195.0,5.0,3.0,"Lower1,Main",Yes,Public,Yes,Yes,Brick,1969
DENC500744,535000.0,19803,VILLAGE OF BRANDYWINE,Brandywine,Yes,End of Row/Townhouse,0.0,2775.0,2775.0,0.0,3.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Stone,VinylSiding",2013
DENC500614,519900.0,19803,SHARPLEY,Brandywine,Yes,Detached,0.26,3475.0,2975.0,500.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1966
DENC509534,499000.0,19803,LIFTWOOD,Brandywine,No,Detached,0.77,8607.0,6425.0,2182.0,8.0,5.0,"Lower1,Main,Upper1,Upper2",Yes,Public,Yes,Yes,Stone,1920
DENC508668,530000.0,19803,TAVISTOCK,Brandywine,No,Detached,0.29,2675.0,2675.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1974
DENC507374,529900.0,19803,ALAPOCAS,Brandywine,Yes,Detached,0.29,2950.0,2950.0,0.0,3.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1954
DENC509386,550000.0,19803,TAVISTOCK,Brandywine,Yes,Detached,0.39,3100.0,3100.0,0.0,4.0,3.0,Main,Yes,Public,Yes,Yes,"Stone,Stucco,WoodSiding",1971
DENC509864,489900.0,19803,WOODBROOK,Brandywine,Yes,Detached,0.35,2575.0,2575.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1963
DENC508432,550000.0,19803,HAWTHORNE ESTATES,Brandywine,Yes,Detached,0.21,2700.0,2700.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Combination,1997
DENC502782,549900.0,19803,PEMBREY,Brandywine,No,Detached,0.76,3445.0,3150.0,295.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Stone,1949
DENC512478,535000.0,19803,SHARPLEY,Brandywine,No,Detached,0.4,2525.0,2525.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,WoodSiding",1965
DENC522440,500000.0,19803,SURREY PARK,Brandywine,No,Detached,0.55,2625.0,2625.0,0.0,5.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1967
DENC520034,550000.0,19803,WELSHIRE,Brandywine,No,Detached,0.7,2800.0,2800.0,0.0,3.0,3.0,Main,Yes,Public,Yes,Yes,Stone,1950
DENC512900,532000.0,19803,WOODBROOK,Brandywine,No,Detached,0.35,2250.0,2250.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Frame",1960
DENC518964,549900.0,19803,WOODSHIRE,Brandywine,No,Detached,0.45,3950.0,3950.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1969
DENC519722,550000.0,19803,EDENRIDGE,Brandywine,Yes,Detached,0.42,3375.0,3375.0,0.0,5.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1974
DENC518392,535000.0,19803,BROOKSTONE,Brandywine,No,Detached,0.39,3100.0,3100.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1998
DENC503974,585000.0,19803,WELDIN WOODS,Brandywine,Yes,Detached,0.36,3450.0,3450.0,0.0,5.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1972
DENC512886,545000.0,19803,TAVISTOCK,Brandywine,Yes,Detached,0.32,3957.0,2550.0,1407.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1973
DENC512092,559000.0,19803,WOODBROOK,Brandywine,No,Detached,0.38,3100.0,3100.0,0.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,Stone",1958
DENC511408,559900.0,19803,WELDIN PARK,Brandywine,Yes,Detached,0.65,3200.0,3200.0,0.0,5.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1978
DENC500820,545000.0,19803,WELDIN FARMS,Brandywine,No,Detached,0.62,3725.0,3000.0,725.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick",1984
DENC507066,679900.0,19803,ALAPOCAS POINTE,Brandywine,No,Detached,0.53,3550.0,3550.0,0.0,2.0,3.0,Main,Yes,Public,No,Yes,Brick,1987
DENC499784,599900.0,19803,TAVISTOCK,Brandywine,No,Detached,0.37,3150.0,3150.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,CementSiding",1971
DENC520778,519000.0,19803,WEBSTER FARM,Brandywine,Yes,Detached,0.34,5040.0,3750.0,1290.0,3.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1966
DENC495990,639900.0,19803,WELSHIRE,Brandywine,Yes,Detached,0.45,3250.0,3250.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Stone,VinylSiding",1963
DENC491520,625000.0,19803,ALAPOCAS,Brandywine,Yes,Detached,0.3,2540.0,2540.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Frame,Stone",1948
DENC505334,569500.0,19803,SHARPLEY,Brandywine,No,Detached,0.31,2350.0,2350.0,0.0,5.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding,WoodSiding",1963
DENC498388,614900.0,19803,EDENRIDGE,Brandywine,No,Detached,0.52,5239.0,4000.0,1239.0,4.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,Stucco",1980
DENC508538,689000.0,19803,PEMBREY,Brandywine,No,Detached,1.03,5250.0,5250.0,0.0,5.0,6.0,"Lower1,Main,Upper1,Upper2",Yes,Public,Yes,Yes,"Stone,Stucco",1799
DENC508982,539900.0,19803,SHARPLEY,Brandywine,Yes,Detached,0.26,3175.0,3175.0,0.0,6.0,4.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1963
DENC511288,569900.0,19803,SURREY PARK,Brandywine,Yes,Detached,0.35,3125.0,2525.0,600.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1972
DENC511986,549000.0,19803,SHARPLEY,Brandywine,No,Detached,0.32,2850.0,2850.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,Brick,1962
DENC509990,609000.0,19803,EDENRIDGE,Brandywine,Yes,Detached,0.45,3075.0,3075.0,0.0,4.0,4.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Stucco,VinylSiding",1979
DENC505978,585500.0,19803,GARDENS PENNY LANE,Brandywine,No,Detached,0.22,3275.0,3275.0,0.0,4.0,6.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Frame,Stone",1991
DENC509720,565000.0,19803,DEERHURST,Brandywine,Yes,Detached,0.51,3200.0,3200.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1952
DENC506494,575000.0,19803,TAVISTOCK,Brandywine,Yes,Detached,0.28,2350.0,2350.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"Brick,VinylSiding",1972
DENC508360,580000.0,19803,WELDIN FARMS,Brandywine,Yes,Detached,0.35,2400.0,2400.0,0.0,4.0,3.0,"Lower1,Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1977
DENC522166,560000.0,19803,SHARPLEY,Brandywine,Yes,Detached,0.26,2700.0,2700.0,0.0,4.0,3.0,"Main,Upper1",Yes,Public,Yes,Yes,"AluminumSiding,Brick,VinylSiding",1971
