Orig_List_Price,Zip_Code,Subdivision,School_District,HOA_YN,Structure_Type,Acres,Age,InteriorSqFt,AboveGradeSqFt,BelowGradeSqFt,Bedrooms,Baths,BathsFull,Design,Style,NumberofStories,Central_Air_YN,Cooling,PrimaryHeat,HeatDelivery,HotWater,Water,Sewer,Basement_YN,Garage_YN,ExteriorMaterial,LotFrontage,LotDepth,LotSqFt,LotAcres,YearBuilt
334900.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.25,1955.0,3160.0,1900.0,1260.0,3.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,164.5,129.0,10890,0.25,1955
319900.0,19803,CHATHAM,Brandywine,Yes,Detached,0.27,1960.0,1450.0,1450.0,0.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,110.7,125.0,11761,0.27,1960
330000.0,19803,MAYFIELD,Brandywine,No,Detached,0.16,1954.0,2408.0,1800.0,608.0,4.0,3.0,2.0,Three,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",65.0,110.0,6970,0.16,1954
334999.0,19803,BLUE ROCK MANOR,Brandywine,No,Detached,0.22,1956.0,1375.0,1375.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,None,Public,PublicSewer,Yes,Yes,Brick,67.1,194.7,9583,0.22,1956
334900.0,19803,MCDANIEL HEIGHTS,Brandywine,Yes,Detached,0.19,1954.0,1425.0,1425.0,0.0,3.0,2.0,1.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",70.0,120.0,8276,0.19,1954
339900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.19,1955.0,3047.0,2075.0,972.0,4.0,3.0,2.0,TwoandaHalf,SplitLevel,"Lower1,Lower2,Main,Upper1",Yes,CentralAC,Oil,HeatPumpOilBackUp,Electric,Public,PublicSewer,Yes,Yes,"Frame,Stone",65.0,130.0,8276,0.19,1955
339900.0,19803,FAIRFAX,Brandywine,No,Detached,0.27,1951.0,1750.0,1750.0,0.0,3.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",47.4,191.1,11761,0.27,1951
344900.0,19803,GRAYLYN CREST,Brandywine,Yes,Detached,0.24,1957.0,3397.0,2425.0,972.0,4.0,3.0,2.0,Four,SplitLevel,"Lower1,Upper1,Upper2",Yes,CentralAC,Oil,Central,Electric,Community,PublicSewer,Yes,Yes,"Stone,VinylSiding",65.0,151.6,10454,0.24,1957
330000.0,19803,DEERHURST,Brandywine,Yes,Detached,0.17,1946.0,1900.0,1900.0,0.0,5.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,"AluminumSiding,Brick,VinylSiding",43.5,148.3,7405,0.17,1946
320000.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1950.0,1350.0,1350.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,60.5,100.0,6098,0.14,1950
349000.0,19803,BLUE ROCK MANOR,Brandywine,No,Detached,0.19,1956.0,0.0,0.0,0.0,3.0,2.0,1.0,OneandaHalf,SplitLevel,"Lower1,Upper1",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",75.4,125.0,8276,0.19,1956
325000.0,19803,BLUE ROCK MANOR,Brandywine,No,Detached,0.25,1949.0,1650.0,1650.0,0.0,3.0,2.0,2.0,Two,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,65.0,184.0,10890,0.25,1949
334900.0,19803,MCDANIEL CREST,Brandywine,Yes,Detached,0.15,1950.0,1683.0,1683.0,0.0,3.0,2.0,2.0,OneandaHalf,Colonial,Upper1,Yes,CentralAC,NaturalGas,90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",55.0,120.0,6534,0.15,1950
329900.0,19803,COLONIAL WOODS,Brandywine,No,Detached,0.19,1960.0,1700.0,1700.0,0.0,4.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",80.0,102.5,8276,0.19,1960
349900.0,19803,OAK LANE MANOR,Brandywine,No,Detached,0.23,1955.0,1775.0,1775.0,0.0,3.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,"AluminumSiding,Brick,VinylSiding",80.0,125.0,10019,0.23,1955
349900.0,19803,MCDANIEL CREST,Brandywine,Yes,Detached,0.17,1958.0,2976.0,1800.0,1176.0,3.0,3.0,2.0,OneandaHalf,SplitLevel,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,No,No,Brick,60.0,120.0,7405,0.17,1958
339900.0,19803,MCDANIEL CREST,Brandywine,No,Detached,0.15,1947.0,1725.0,1725.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSeptic,Yes,No,"AluminumSiding,Stucco,VinylSiding",55.0,120.0,6534,0.15,1947
335000.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1955.0,1775.0,1775.0,0.0,3.0,1.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,60.0,100.0,6098,0.14,1955
325000.0,19803,MCDANIEL HEIGHTS,Brandywine,No,Detached,0.34,1935.0,1550.0,1550.0,0.0,3.0,2.0,2.0,Two,"Bungalow,CapeCod,Craftsman","Main,Upper1",Yes,"CentralAC,DuctlessMiniSplit",NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,No,"Cedar,WoodSiding",75.0,193.1,14810,0.34,1935
334900.0,19803,GRAYLYN CREST,Brandywine,Yes,Detached,0.23,1958.0,1974.0,1650.0,324.0,3.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame",80.0,125.0,10019,0.23,1958
325000.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.32,1957.0,2398.0,1800.0,598.0,3.0,3.0,2.0,Three,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,65.0,213.5,13939,0.32,1957
339900.0,19803,OAK LANE MANOR,Brandywine,No,Detached,0.23,1955.0,3037.0,1975.0,1062.0,4.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",80.0,125.0,10019,0.23,1955
329900.0,19803,GREEN ACRES,Brandywine,No,Detached,0.19,1958.0,2600.0,1300.0,1300.0,4.0,2.0,1.0,Two,"Bilevel,Rancher","Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Frame",70.0,120.0,8276,0.19,1958
319000.0,19803,CONCORD HILLS,Brandywine,Yes,Detached,0.55,1960.0,2150.0,2150.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Well,OnSiteSeptic,Yes,Yes,"Brick,VinylSiding",75.1,260.5,23958,0.55,1960
319900.0,19803,CHATHAM,Brandywine,No,Detached,0.23,1960.0,2623.0,1975.0,648.0,3.0,3.0,2.0,OneandaHalf,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",80.0,125.0,10019,0.23,1960
354900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1951.0,1875.0,1875.0,0.0,4.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Frame,VinylSiding",60.0,100.0,6098,0.14,1951
330000.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.14,1950.0,1600.0,1600.0,0.0,3.0,2.0,2.0,Three,Colonial,"Main,Upper1",Yes,CentralAC,Oil,"ForcedAir,Humidifier",NaturalGas,Public,NoSepticSystem,Yes,Yes,"AluminumSiding,Brick,Frame",60.8,100.0,6098,0.14,1950
339900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1955.0,1750.0,1750.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,"Central,ForcedAir",NaturalGas,Public,PublicSewer,Yes,No,Brick,60.0,100.0,6098,0.14,1955
349000.0,19803,CARRCROFT CREST,Brandywine,Yes,Detached,0.29,1949.0,2300.0,2300.0,0.0,3.0,2.0,1.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,"Central,HotWater",Electric,Public,PublicSewer,Yes,Yes,"BattsInsulation,BlownInInsulation,Concrete,Frame,Masonry,MixedPlumbing,Stone,Tile,WoodSiding",100.0,125.0,12632,0.29,1949
350000.0,19803,GREEN ACRES,Brandywine,Yes,Detached,0.19,1958.0,2865.0,2175.0,690.0,4.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",69.7,120.5,8276,0.19,1958
339900.0,19803,FAIRFAX,Brandywine,No,Detached,0.18,1954.0,1500.0,1500.0,0.0,3.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,67.0,107.8,7841,0.18,1954
328000.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1955.0,2810.0,1850.0,960.0,3.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,"Brick,Stone",60.0,100.0,6098,0.14,1955
347900.0,19803,MCDANIEL CREST,Brandywine,No,Detached,0.18,1956.0,1600.0,1600.0,0.0,3.0,2.0,1.0,Two,SplitLevel,"Lower1,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,No,Yes,"Brick,VinylSiding",65.0,120.0,7841,0.18,1956
359000.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.14,1951.0,1775.0,1775.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,59.7,100.0,6098,0.14,1951
369900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1954.0,3489.0,2500.0,989.0,3.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,60.5,99.7,6098,0.14,1954
334900.0,19803,COLONIAL WOODS,Brandywine,Yes,Detached,0.19,1960.0,2647.0,1825.0,822.0,3.0,3.0,2.0,Two,SplitLevel,"Main,Upper1",Yes,CentralAC,NaturalGas,"Central,ForcedAir",NaturalGas,Public,PublicSewer,Yes,Yes,"Asbestos,Brick",80.0,102.5,8276,0.19,1960
349500.0,19803,FAIRFAX,Brandywine,No,Detached,0.15,1955.0,1850.0,1850.0,0.0,3.0,3.0,3.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,Brick,65.0,100.0,6534,0.15,1955
334900.0,19803,GREENMEADOW,Brandywine,No,Detached,0.24,1959.0,1675.0,1675.0,0.0,3.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Frame",65.4,195.0,10454,0.24,1959
339900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.24,1958.0,2772.0,1800.0,972.0,3.0,3.0,2.0,TwoandaHalf,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",80.0,128.2,10454,0.24,1958
350000.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.26,1958.0,3268.0,2125.0,1143.0,3.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame,VinylSiding",120.7,90.3,11326,0.26,1958
390000.0,19803,NONE AVAILABLE,Brandywine,No,Detached,0.31,1930.0,2025.0,2025.0,0.0,4.0,2.0,2.0,Two,"Colonial,FarmhouseNationalFolk","Main,Upper1",Yes,"CentralAC,DuctlessMiniSplit",NaturalGas,"HeatPumps,Radiator",NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Cedar,VinylSiding",0.0,0.0,13503,0.31,1930
350000.0,19803,MCDANIEL CREST,Brandywine,No,Detached,0.23,1950.0,2125.0,1700.0,425.0,3.0,3.0,2.0,Two,CapeCod,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,82.5,120.0,10019,0.23,1950
350000.0,19803,BLUE ROCK MANOR,Brandywine,No,Detached,0.29,1957.0,3081.0,2200.0,881.0,3.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,105.3,121.2,12632,0.29,1957
349900.0,19803,DEERHURST,Brandywine,Yes,Detached,0.37,1943.0,1475.0,1475.0,0.0,3.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSeptic,Yes,Yes,Brick,90.9,190.5,16117,0.37,1943
364900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1956.0,2125.0,2125.0,0.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicHookUpAvail,Yes,No,"AluminumSiding,Brick,VinylSiding",60.0,100.0,6098,0.14,1956
370000.0,19803,MCDANIEL CREST,Brandywine,Yes,Detached,0.25,1955.0,2275.0,2275.0,0.0,6.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,Electric,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"AluminumSiding,Brick,VinylSiding",96.0,120.0,10890,0.25,1955
359900.0,19803,GREEN ACRES,Brandywine,Yes,Detached,0.26,1958.0,2797.0,2350.0,447.0,4.0,3.0,2.0,TwoandaHalf,SplitLevel,"Lower1,Main,Upper1",Yes,"CentralAC,Zoned",NaturalGas,"ForcedAir,Zoned",NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",96.7,119.9,11326,0.26,1958
385000.0,19803,SHIPLEY HEIGHTS,Brandywine,No,Detached,0.32,1960.0,2000.0,2000.0,0.0,3.0,2.0,2.0,One,Rancher,Main,No,"CeilingFans,WallUnit,WholeHouseExhaustVentilation,WindowUnits",NaturalGas,HotWater,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",100.0,140.0,13939,0.32,1960
359900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.23,1959.0,2772.0,1800.0,972.0,3.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSeptic,Yes,Yes,"Brick,Frame",84.0,120.0,10019,0.23,1959
489900.0,19803,ROCK MANOR,Brandywine,No,Detached,0.51,1961.0,4424.0,3825.0,599.0,5.0,4.0,3.0,Two,CapeCod,"Lower1,Main,Upper1",No,None,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,103.0,228.6,22216,0.51,1961
349900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1951.0,1725.0,1725.0,0.0,3.0,2.0,2.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,Frame",59.7,100.0,6098,0.14,1951
350000.0,19803,NORTHWOOD,Brandywine,No,Detached,0.25,1956.0,2000.0,2000.0,0.0,3.0,2.0,1.0,One,Rancher,"Lower1,Main",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSeptic,Yes,Yes,Mixed,70.0,154.4,10890,0.25,1956
359900.0,19803,FAIRFAX,Brandywine,No,Detached,0.14,1955.0,1675.0,1675.0,0.0,4.0,2.0,1.0,Two,Colonial,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,60.6,100.0,6098,0.14,1952
379900.0,19803,MCDANIEL HEIGHTS,Brandywine,No,Detached,0.21,1941.0,1450.0,1450.0,0.0,3.0,2.0,1.0,Two,CapeCod,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,HotWater,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",75.0,120.0,9148,0.21,1941
399000.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.28,1957.0,2098.0,1500.0,598.0,3.0,3.0,1.0,Three,SplitLevel,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSeptic,Yes,Yes,"AluminumSiding,Brick,VinylSiding",89.9,188.3,12197,0.28,1957
345999.0,19803,GREEN ACRES,Brandywine,No,Detached,0.29,1958.0,3215.0,2525.0,690.0,4.0,3.0,3.0,Four,"Contemporary,SplitLevel","Lower1,Lower2,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",75.0,169.4,12632,0.29,1958
399000.0,19803,CARRCROFT,Brandywine,No,Detached,0.29,1955.0,2075.0,2075.0,0.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,100.0,125.0,12632,0.29,1955
379999.0,19803,GREEN ACRES,Brandywine,Yes,Detached,0.19,1958.0,2865.0,2175.0,690.0,4.0,3.0,2.0,Four,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame",70.0,120.0,8276,0.19,1958
385000.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.14,1952.0,3404.0,2825.0,579.0,4.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame",60.0,100.0,6098,0.14,1952
390000.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.46,1958.0,4088.0,3050.0,1038.0,4.0,3.0,2.0,Three,SplitLevel,"Lower1,Lower2,Lower3,Main",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSeptic,Yes,No,"Brick,Frame",185.0,140.9,20038,0.46,1958
374900.0,19803,CARRCROFT,Brandywine,No,Detached,0.23,1977.0,3464.0,2450.0,1014.0,4.0,3.0,2.0,Two,Bilevel,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",100.0,102.9,10019,0.23,1977
365000.0,19803,WEBSTER FARM,Brandywine,No,Detached,0.28,1961.0,2225.0,2225.0,0.0,4.0,3.0,2.0,Two,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",99.4,121.8,12197,0.28,1961
409900.0,19803,OAK LANE MANOR,Brandywine,No,Detached,0.35,1967.0,3773.0,2450.0,1323.0,4.0,3.0,2.0,TwoandaHalf,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",100.0,150.0,15246,0.35,1967
359900.0,19803,GRAYLYN CREST,Brandywine,Yes,Detached,0.18,1955.0,3047.0,2075.0,972.0,4.0,3.0,2.0,Three,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,Oil,ForcedAir,Electric,Public,PublicSewer,No,Yes,"AluminumSiding,Stone,VinylSiding",65.0,124.1,7841,0.18,1955
379900.0,19803,NONE AVAILABLE,Brandywine,No,Detached,0.44,1956.0,1928.0,1928.0,0.0,2.0,2.0,1.0,One,Rancher,Main,Yes,CentralAC,Oil,HotWater,Electric,Public,PublicSewer,Yes,Yes,Brick,149.7,133.2,19166,0.44,1956
365000.0,19803,OAK LANE MANOR,Brandywine,No,Detached,0.23,1955.0,3037.0,1975.0,1062.0,4.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,80.0,125.0,10019,0.23,1955
399900.0,19803,LIFTWOOD ESTATES,Brandywine,No,Detached,0.29,1963.0,1550.0,1550.0,0.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,Oil,90ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,105.0,120.8,12632,0.29,1963
399900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.19,1955.0,2998.0,2400.0,598.0,4.0,3.0,2.0,Three,SplitLevel,"Lower1,Main,Upper1,Upper2",Yes,CentralAC,Electric,"ForcedAir,HeatPumpElectricBackUp",Electric,PublicHookUpAvail,PublicSeptic,Yes,No,"AluminumSiding,Brick,VinylSiding",65.0,130.0,8276,0.19,1955
360000.0,19803,SHIPLEY HEIGHTS,Brandywine,Yes,Detached,0.41,1956.0,1760.0,1760.0,0.0,3.0,2.0,2.0,One,Rancher,Main,Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PrivateSewer,No,Yes,"Brick,Frame",164.5,225.6,17860,0.41,1956
415000.0,19803,GRAYLYN CREST,Brandywine,Yes,Detached,0.24,1958.0,2632.0,1700.0,932.0,4.0,3.0,2.0,Four,SplitLevel,"Lower1,Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,90ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Stone,VinylSiding",90.0,150.0,10454,0.24,1958
395000.0,19803,FAIRFAX,Brandywine,Yes,Detached,0.2,1956.0,1950.0,1950.0,0.0,5.0,3.0,2.0,Three,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,"Central,ForcedAir",Electric,Public,PublicSewer,Yes,Yes,Brick,60.0,148.1,8712,0.2,1956
389000.0,19803,NORMANDY MANOR,Brandywine,Yes,Detached,0.26,1947.0,2300.0,2300.0,0.0,4.0,4.0,2.0,Three,Colonial,"Main,Upper1,Upper2",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,Brick,90.2,130.1,11326,0.26,1947
399900.0,19803,DEERHURST,Brandywine,No,Detached,0.28,1950.0,2325.0,2325.0,0.0,3.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,"CeilingFans,CentralAC",Oil,HotWater,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",100.1,137.3,12197,0.28,1950
445000.0,19803,SPRINGER WOODS,Brandywine,Yes,Interior Row/Townhouse,0.09,2006.0,2625.0,2625.0,0.0,3.0,3.0,2.0,Two,CarriageHouse,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"AluminumSiding,VinylSiding",0.0,0.0,3920,0.09,2006
359900.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.23,1959.0,2943.0,1971.0,972.0,3.0,3.0,2.0,Two,SplitLevel,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,VinylSiding",84.0,120.0,10019,0.23,1959
404900.0,19803,SHARPLEY,Brandywine,No,Detached,0.25,1969.0,2250.0,2250.0,0.0,3.0,3.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,"NaturalGas,Tankless",Public,PublicSewer,Yes,Yes,Brick,78.0,140.0,10890,0.25,1969
389999.0,19803,GRAYLYN CREST,Brandywine,No,Detached,0.24,1958.0,2772.0,1800.0,972.0,3.0,3.0,2.0,Three,SplitLevel,"Lower1,Lower2,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,No,"Brick,VinylSiding",80.0,129.3,10454,0.24,1958
399900.0,19803,FAIRFAX,Brandywine,No,Detached,0.23,1955.0,3060.0,2250.0,810.0,3.0,3.0,2.0,OneandaHalf,SplitLevel,"Lower1,Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,No,Brick,74.1,100.0,10019,0.23,1955
399900.0,19803,BLUE ROCK MANOR,Brandywine,Yes,Detached,0.18,1956.0,2350.0,2350.0,0.0,4.0,3.0,2.0,Two,Colonial,"Main,Upper1",Yes,"CeilingFans,CentralAC",NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,Brick,70.0,115.8,7841,0.18,1956
485000.0,19803,NONE AVAILABLE,Brandywine,No,Detached,1.36,1868.0,2050.0,2050.0,0.0,2.0,3.0,2.0,Two,"Bungalow,Cottage","Main,Upper1",Yes,CentralAC,PropaneOwned,"ForcedAir,HeatPumpOilBackUp",Electric,Public,OnSiteSeptic,No,Yes,"CementSiding,Stone,WoodSiding",172.7,494.0,59242,1.36,1868
494700.0,19803,DEERHURST,Brandywine,Yes,Detached,0.34,1948.0,2425.0,2150.0,275.0,3.0,3.0,2.0,Two,Colonial,"Lower1,Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Frame,Stone",100.0,150.0,15246,0.35,1948
459000.0,19803,SURREY PARK,Brandywine,Yes,Detached,0.41,1970.0,2700.0,2700.0,0.0,3.0,3.0,2.0,OneandaHalf,CapeCod,"Main,Upper1",Yes,CentralAC,NaturalGas,ForcedAir,Electric,Public,PublicSewer,Yes,Yes,"AluminumSiding,Brick,VinylSiding",172.6,140.4,17860,0.41,1970
409900.0,19803,LIFTWOOD ESTATES,Brandywine,No,Detached,0.53,1960.0,1668.0,1668.0,0.0,3.0,2.0,2.0,One,Rancher,"Lower1,Main",Yes,CentralAC,NaturalGas,ForcedAir,NaturalGas,Public,PublicSewer,Yes,Yes,"Brick,Frame",81.4,203.0,23087,0.53,1960
