MLSNumber,Address,Status,Sold_Price,Sold_Price_less_Concession,Orig_List_Price,Current_List_Price,Days_on_Market,Previous_Days_on_Market,ListDate,StatusDate,Agreement_of_Sale_Date,SettledDate,Concessions_YN,Concessions_Remarks,SellerConcessionsAmount,FinalFinancing
DENC502638,4508 Pebble Dr,Closed,420000.0,420000.0,419900.0,419900.0,4.0,4.0,2020-06-05,2020-07-06,2020-06-08,2020-06-30,No,,0.0,Conventional
DENC503404,2510 N Harrison St,Closed,425000.0,422000.0,409000.0,425000.0,37.0,37.0,2020-06-18,2021-02-26,2021-01-24,2021-02-26,Yes,,3000.0,Conventional
DENC507450,705 E Matson Run Pkwy,Closed,441000.0,441000.0,429000.0,429000.0,2.0,2.0,2020-09-05,2020-10-08,2020-09-06,2020-10-08,No,,0.0,Conventional
DENC509568,805 E Matson Run Pkwy,Closed,455000.0,455000.0,455000.0,455000.0,3.0,3.0,2020-10-15,2020-12-01,2020-10-17,2020-12-01,No,,0.0,Cash
1000321923,2000 N Franklin St,Closed,460000.0,460000.0,475000.0,475000.0,1682.0,1682.0,2016-07-15,2021-03-17,2021-02-25,2021-03-16,No,,0.0,Cash
DENC512146,4600 Little Rock Rd,Closed,465000.0,465000.0,449900.0,465000.0,5.0,5.0,2020-11-17,2021-01-07,2020-11-23,2020-12-30,No,,0.0,Conventional
DENC510828,408 Hawthorne Dr,Closed,490000.0,490000.0,490000.0,490000.0,1.0,1.0,2020-10-12,2020-12-10,2020-10-12,2020-12-10,No,,0.0,Cash
DENC506230,4405 Tennyson Rd,Closed,499000.0,499000.0,499000.0,499000.0,1.0,1.0,2020-09-28,2020-12-01,2020-09-28,2020-11-30,No,,0.0,Conventional
DENC510018,2106 N Van Buren St,Closed,500000.0,495500.0,499000.0,499000.0,4.0,4.0,2020-09-25,2020-11-06,2020-09-26,2020-11-06,Yes,Credit,4500.0,Conventional
DENC503420,4401 Emerson Rd,Closed,500000.0,500000.0,475000.0,475000.0,4.0,4.0,2020-06-27,2020-08-31,2020-06-29,2020-08-31,No,,0.0,Conventional
DENC518356,4402 Channing Rd,Closed,555000.0,555000.0,555000.0,555000.0,3.0,3.0,2020-12-22,2021-02-20,2020-12-24,2021-02-19,No,,0.0,Conventional
DENC523914,4403 Channing Rd,Closed,562500.0,562500.0,515000.0,562500.0,4.0,4.0,2021-04-08,2021-05-14,2021-04-11,2021-05-14,No,,0.0,Conventional
DENC2018850,305 W 29th St,Closed,200000.0,200000.0,195000.0,195000.0,3.0,3.0,2022-03-04,2022-04-23,2022-03-06,2022-04-22,No,,0.0,FHA
DENC2018768,7 W 29th St,Closed,200000.0,200000.0,179900.0,200000.0,35.0,35.0,2022-03-05,2022-06-03,2022-04-11,2022-05-27,No,,0.0,FHA
DENC2015236,3042 N Heald St,Closed,200000.0,200000.0,200000.0,200000.0,4.0,4.0,2022-01-20,2022-03-10,2022-01-23,2022-03-08,No,,0.0,FHA
DENC2012490,105 W 38th St,Closed,200000.0,190294.0,195000.0,195000.0,19.0,19.0,2021-12-17,2022-02-11,2022-01-05,2022-02-10,Yes,,9706.0,FHA
DENC2007534,125 W 37th St,Closed,200000.0,200000.0,200000.0,200000.0,18.0,18.0,2021-09-20,2021-12-22,2021-10-05,2021-12-20,No,,0.0,Conventional
DENC2005542,229 Eastlawn Ave,Closed,200000.0,194000.0,194900.0,194900.0,6.0,6.0,2021-08-23,2021-10-20,2021-09-11,2021-10-20,Yes,,6000.0,FHA
DENC2005304,341 E 35th St,Closed,200000.0,200000.0,189900.0,202000.0,7.0,7.0,2021-08-20,2021-09-30,2021-08-26,2021-09-30,No,,0.0,FHA
DENC525816,410 W 30th St,Closed,200000.0,200000.0,195000.0,195000.0,5.0,5.0,2021-05-14,2021-07-07,2021-05-15,2021-07-02,No,,0.0,VA
DENC520378,313 W 19th St,Closed,200000.0,193500.0,214900.0,214900.0,38.0,38.0,2021-02-01,2021-08-02,2021-03-10,2021-07-28,Yes,,6500.0,FHA
DENC518382,215 W 35th St,Closed,200000.0,200000.0,210000.0,199900.0,100.0,100.0,2021-01-02,2021-06-07,2021-05-01,2021-06-07,No,,0.0,FHA
DENC2014564,2909 N Madison St,Closed,201000.0,201000.0,199000.0,199000.0,4.0,4.0,2022-01-11,2022-02-22,2022-01-14,2022-02-22,No,,0.0,Conventional
DENC2014854,4004 Eastview Ln #004,Closed,204900.0,204900.0,204900.0,204900.0,18.0,18.0,2022-01-14,2022-03-09,2022-02-06,2022-03-09,No,,0.0,Conventional
DENC2000336,201 W 38th St,Closed,205000.0,205000.0,185000.0,185000.0,15.0,15.0,2021-06-17,2021-08-30,2021-07-01,2021-08-27,No,,0.0,Cash
DENC528018,404 W 36th St,Closed,205000.0,205000.0,199900.0,205000.0,2.0,2.0,2021-06-01,2021-07-26,2021-06-03,2021-07-26,No,,0.0,FHA
DENC2014226,2402 N Tatnall St,Closed,206000.0,206000.0,220000.0,220000.0,35.0,35.0,2022-01-21,2022-05-23,2022-03-10,2022-05-16,No,,0.0,Conventional
DENC2008274,601 W 31st St,Closed,209000.0,209000.0,214900.0,199900.0,14.0,14.0,2021-10-08,2021-11-29,2021-10-21,2021-11-29,No,,0.0,Conventional
DENC527370,207 W 20th St,Closed,209000.0,209000.0,249900.0,219900.0,120.0,120.0,2021-05-24,2021-11-05,2021-09-24,2021-11-05,No,,0.0,FHA
DENC2012982,1880 Superfine Ln #33,Closed,210000.0,210000.0,197500.0,197500.0,10.0,10.0,2022-04-09,2022-05-25,2022-04-16,2022-05-23,No,,0.0,Conventional
DENC2014308,3303 N Washington St,Closed,210000.0,200000.0,199900.0,199900.0,48.0,48.0,2022-01-08,2022-03-25,2022-02-24,2022-03-25,Yes,,10000.0,FHA
DENC2007584,311 W 19th St,Closed,210000.0,210000.0,200000.0,200000.0,8.0,8.0,2021-09-21,2021-11-15,2021-09-27,2021-11-15,No,,0.0,FHA
DENC2006886,906 W 24th St,Closed,210000.0,210000.0,225000.0,225000.0,31.0,31.0,2021-09-10,2021-12-13,2021-09-24,2021-10-15,No,,0.0,Conventional
DENC526654,2502 N Van Buren St,Closed,210000.0,210000.0,207000.0,210000.0,28.0,28.0,2021-05-18,2021-06-28,2021-05-24,2021-06-28,No,,0.0,FHA
DENC2002466,919 W 29th St,Closed,210500.0,210500.0,205000.0,205000.0,19.0,19.0,2021-07-16,2021-09-08,2021-08-09,2021-09-08,No,,0.0,FHA
DENC2000125,104 E 37th,Closed,212000.0,212000.0,209000.0,209000.0,9.0,9.0,2021-10-15,2021-12-22,2021-10-23,2021-12-20,No,,0.0,FHA
DENC2010154,711 W 29th St,Closed,215000.0,204000.0,220000.0,220000.0,108.0,108.0,2021-11-12,2022-04-12,2022-02-26,2022-04-12,Yes,,11000.0,VA
DENC2000219,3206 N Van Buren St,Closed,215000.0,205000.0,185000.0,185000.0,9.0,9.0,2021-10-08,2021-12-05,2021-10-12,2021-12-01,Yes,,10000.0,FHA203b
DENC2007252,517 W 22nd St,Closed,215000.0,211000.0,225000.0,210000.0,27.0,27.0,2021-09-16,2021-12-04,2021-10-11,2021-12-01,Yes,,4000.0,FHA
DENC2006260,3615 N Madison St,Closed,215000.0,211000.0,225000.0,215000.0,110.0,110.0,2021-09-01,2022-03-21,2022-02-21,2022-03-21,Yes,,4000.0,Conventional
DENC2005482,127 W 20th St,Closed,215000.0,205000.0,215000.0,215000.0,3.0,3.0,2021-08-19,2021-09-30,2021-08-23,2021-09-30,Yes,,10000.0,FHA
DENC528644,316 W 19th St,Closed,215000.0,215000.0,210000.0,210000.0,12.0,12.0,2021-06-10,2021-07-30,2021-06-21,2021-07-30,No,,0.0,FHA
DENC525190,225 Cityview Ave,Closed,215000.0,215000.0,210000.0,210000.0,6.0,6.0,2021-04-24,2021-07-01,2021-04-28,2021-06-29,No,,0.0,Conventional
DENC526552,302 W 39th St,Closed,215900.0,215900.0,220000.0,215900.0,12.0,12.0,2021-05-13,2021-07-15,2021-05-23,2021-07-14,No,,0.0,FHA
DENC2007110,5901 Highland Ct,Closed,216000.0,216000.0,199999.0,216000.0,24.0,24.0,2021-09-14,2021-12-23,2021-10-07,2021-12-17,No,,0.0,Conventional
DENC2008390,504 W 35th St,Closed,217000.0,217000.0,204900.0,217000.0,6.0,6.0,2021-10-02,2021-11-15,2021-10-07,2021-11-15,No,,0.0,Conventional
DENC2008700,519 Vandever Ave,Closed,218400.0,207480.0,220000.0,220000.0,56.0,56.0,2021-11-04,2022-02-12,2021-12-29,2022-02-11,Yes,,10920.0,FHA
DENC2005314,925 E 27th St,Closed,219900.0,216400.0,219900.0,219900.0,13.0,13.0,2021-08-19,2021-11-11,2021-09-02,2021-11-10,Yes,closing costs,3500.0,FHA
DENC2015726,2202 N Washington St,Closed,220000.0,220000.0,220000.0,220000.0,1.0,1.0,2022-02-03,2022-02-25,2022-02-03,2022-02-25,No,,0.0,Conventional
DENC2000607,502 W 23rd St,Closed,220000.0,220000.0,204000.0,220000.0,6.0,6.0,2021-10-14,2021-11-17,2021-10-18,2021-11-17,No,,0.0,FHA
DENC2008230,308 W 37th St,Closed,220000.0,220000.0,215000.0,215000.0,141.0,141.0,2021-10-11,2022-03-31,2022-02-25,2022-03-31,No,,0.0,FHA
DENC528190,306 W 35th St,Closed,220000.0,220000.0,210000.0,220000.0,14.0,14.0,2021-06-10,2021-09-10,2021-07-25,2021-09-10,No,,0.0,FHA
DENC525218,223 W 17th St,Closed,220000.0,220000.0,225000.0,225000.0,21.0,21.0,2021-05-27,2021-07-21,2021-07-10,2021-07-20,No,,0.0,Cash
DENC2003566,1980 Superfine Ln #206,Closed,224400.0,224400.0,219900.0,219900.0,11.0,11.0,2021-08-10,2021-09-09,2021-08-20,2021-09-09,No,,0.0,Cash
DENC2016218,613 W 30th St,Closed,224900.0,224900.0,224900.0,224900.0,7.0,7.0,2022-02-01,2022-04-05,2022-02-08,2022-03-14,No,,0.0,FHA
DENC2019328,2610 N Madison St,Closed,225000.0,225000.0,199900.0,225000.0,5.0,5.0,2022-03-14,2022-04-19,2022-03-20,2022-04-19,No,,0.0,Conventional
DENC2018138,15 W 36th St,Closed,225000.0,225000.0,225000.0,225000.0,3.0,3.0,2022-02-21,2022-04-18,2022-02-24,2022-04-15,No,,0.0,Cash
DENC2012716,116 W 20th St,Closed,225000.0,222000.0,220000.0,220000.0,7.0,7.0,2021-12-15,2022-01-17,2021-12-21,2022-01-17,Yes,,3000.0,FHA
DENC2011532,18 E 44th St,Closed,225000.0,225000.0,225000.0,225000.0,18.0,18.0,2021-12-02,2022-01-24,2021-12-19,2022-01-24,No,,0.0,FHA
DENC528810,8 Eastlawn Ave,Closed,225000.0,225000.0,200000.0,215000.0,5.0,5.0,2021-07-01,2021-07-30,2021-07-05,2021-07-30,No,,0.0,Conventional
DENC513108,804 W 23rd St,Closed,225000.0,225000.0,229900.0,229900.0,4.0,4.0,2021-05-16,2021-07-19,2021-05-20,2021-06-30,No,,0.0,Conventional
DENC526168,110 W 38th St,Closed,225000.0,225000.0,185000.0,185000.0,10.0,10.0,2021-05-09,2021-07-18,2021-05-17,2021-07-16,No,,0.0,VA
DENC2010958,110 W 39th St,Closed,227000.0,227000.0,219900.0,219900.0,3.0,3.0,2021-11-21,2022-02-03,2021-11-24,2022-02-03,No,,0.0,FHA
DENC2003124,411 39th St,Closed,227000.0,221719.0,225000.0,225000.0,23.0,23.0,2021-07-22,2021-09-30,2021-08-11,2021-09-30,Yes,Seller Assist,5281.0,FHA
DENC2009472,3312 N Washington St,Closed,229000.0,229000.0,229000.0,229000.0,26.0,26.0,2021-11-04,2022-01-05,2021-11-29,2022-01-04,No,,0.0,Conventional
DENC2007548,2105 Zanthia Way,Closed,229000.0,224000.0,239000.0,229000.0,33.0,33.0,2021-10-07,2021-12-30,2021-11-07,2021-12-29,Yes,,5000.0,Conventional
DENC518654,2009 N Jefferson St,Closed,229000.0,223000.0,224999.0,219000.0,53.0,53.0,2020-12-29,2021-08-29,2021-06-09,2021-08-27,Yes,,6000.0,FHA
DENC2020338,1323 N Claymont St,Closed,230000.0,220800.0,250000.0,250000.0,4.0,4.0,2022-03-25,2022-05-17,2022-03-28,2022-04-22,Yes,,9200.0,FHA
DENC2017452,410 20th St,Closed,230000.0,223100.0,259900.0,239900.0,33.0,33.0,2022-02-09,2022-05-02,2022-03-11,2022-04-25,Yes,seller credit,6900.0,FHA
DENC2011822,3203 N Van Buren St,Closed,230000.0,230000.0,230000.0,230000.0,6.0,6.0,2021-12-06,2022-01-28,2021-12-11,2022-01-28,No,,0.0,Conventional
DENC2008796,109 Cityview Ave,Closed,230000.0,230000.0,230000.0,230000.0,1.0,1.0,2021-10-19,2021-11-11,2021-10-19,2021-11-10,No,,0.0,Conventional
DENC2008094,2205 Baynard Blvd,Closed,230000.0,230000.0,249900.0,230000.0,46.0,46.0,2021-09-25,2021-12-10,2021-11-09,2021-12-10,No,,0.0,Cash
DENC527136,314 W 28th St,Closed,230000.0,230000.0,219000.0,219000.0,3.0,3.0,2021-05-21,2021-06-28,2021-05-22,2021-06-25,No,,0.0,FHA
DENC2005178,114 W 23rd St,Closed,232000.0,232000.0,245000.0,245000.0,26.0,26.0,2021-08-19,2021-10-22,2021-09-13,2021-10-22,No,,0.0,FHA
DENC2014034,210 W 36th St,Closed,234000.0,234000.0,239900.0,234900.0,43.0,43.0,2022-01-15,2022-04-26,2022-03-22,2022-04-25,No,,0.0,Conventional
DENC2018984,2316 N Jefferson St,Closed,235000.0,235000.0,229900.0,235000.0,4.0,4.0,2022-03-07,2022-04-14,2022-03-10,2022-04-14,No,,0.0,Conventional
DENC2015696,3618 N Washington St,Closed,235000.0,235000.0,229000.0,235000.0,5.0,5.0,2022-01-28,2022-03-17,2022-02-01,2022-03-17,No,,0.0,FHA
DENC2002098,801 W 32nd St,Closed,235000.0,225000.0,235000.0,235000.0,13.0,13.0,2021-07-09,2021-09-11,2021-07-30,2021-09-10,Yes,,10000.0,Conventional
DENC2004994,8 Eastlawn Ave,Closed,236250.0,236250.0,225000.0,225000.0,23.0,23.0,2021-08-16,2021-10-25,2021-10-21,2021-10-22,No,,0.0,Conventional
DENC525472,404 W 22nd St,Closed,237000.0,233000.0,230000.0,230000.0,6.0,6.0,2021-05-01,2021-06-21,2021-05-06,2021-06-21,Yes,settle help $4k.,4000.0,FHA
DENC2015912,507 McCabe Ave,Closed,239900.0,238900.0,239900.0,239900.0,5.0,5.0,2022-01-28,2022-03-08,2022-02-01,2022-03-07,Yes,,1000.0,Conventional
DENC521816,20 W 36th St,Closed,239900.0,239900.0,219900.0,239900.0,27.0,27.0,2021-03-04,2021-07-20,2021-06-08,2021-07-19,No,,0.0,VA
DENC2020100,2316 N Harrison St,Closed,240000.0,240000.0,225000.0,225000.0,3.0,3.0,2022-04-08,2022-05-06,2022-04-10,2022-05-06,No,,0.0,Cash
DENC2019448,2913 N Harrison St,Closed,240000.0,233000.0,240000.0,240000.0,0.0,0.0,2022-01-08,2022-03-14,2022-01-12,2022-03-11,Yes,,7000.0,FHA
DENC2015792,2506 N Van Buren St,Closed,240000.0,240000.0,240000.0,240000.0,20.0,145.0,2022-02-17,2022-05-06,2022-04-01,2022-05-06,No,,0.0,FHA
DENC2010862,1980 Superfine Ln #703,Closed,240000.0,240000.0,239000.0,239000.0,11.0,11.0,2021-11-19,2022-01-21,2021-11-29,2022-01-21,No,,0.0,Conventional
DENC2010722,208 W 17th St,Closed,240000.0,240000.0,239900.0,239900.0,5.0,5.0,2021-11-18,2021-12-29,2021-11-22,2021-12-29,No,,0.0,Conventional
DENC2009694,235 Cityview Ave,Closed,240000.0,240000.0,240000.0,240000.0,0.0,0.0,2021-07-26,2021-11-01,2021-09-11,2021-11-01,No,,0.0,FHA
DENC2007366,110 W 21st St,Closed,240000.0,240000.0,279900.0,239900.0,48.0,48.0,2021-09-24,2021-12-14,2021-11-10,2021-12-13,No,,0.0,Conventional
DENC2006528,103 Elliots Way,Closed,242000.0,231000.0,240000.0,235000.0,80.0,80.0,2021-09-06,2022-02-28,2022-01-16,2022-02-28,Yes,,11000.0,FHA
DENC2000122,102 W 19th St,Closed,242000.0,242000.0,239900.0,239900.0,3.0,3.0,2021-07-20,2021-08-24,2021-07-22,2021-08-24,No,,0.0,Conventional
DENC2002752,704 W 29th St,Closed,243650.0,236150.0,239900.0,239900.0,19.0,19.0,2021-07-19,2021-09-10,2021-08-06,2021-09-10,Yes,,7500.0,FHA
DENC2019420,604 W 26th St,Closed,245000.0,242000.0,245000.0,245000.0,19.0,19.0,2022-03-12,2022-04-27,2022-03-29,2022-04-27,Yes,,3000.0,Conventional
DENC2005050,413 W 32nd St,Closed,245000.0,245000.0,230000.0,230000.0,7.0,7.0,2021-08-18,2021-09-29,2021-08-21,2021-09-29,No,,0.0,Conventional
DENC2002546,3021 Stoddard Pl,Closed,245000.0,245000.0,255000.0,255000.0,6.0,6.0,2021-07-17,2021-08-27,2021-07-22,2021-08-27,No,,0.0,Conventional
DENC526260,3413 Franklin Pl,Closed,246000.0,246000.0,235000.0,246000.0,9.0,9.0,2021-05-13,2021-07-15,2021-05-21,2021-07-15,No,,0.0,Conventional
DENC2000618,612 W 31st St,Closed,248000.0,248000.0,249900.0,249900.0,8.0,8.0,2021-06-21,2021-08-05,2021-06-29,2021-08-05,No,,0.0,Conventional
DENC2012712,707 W 20th St,Closed,249000.0,249000.0,254900.0,254900.0,5.0,5.0,2021-12-15,2022-01-07,2021-12-19,2022-01-07,No,,0.0,Cash
DENC2018272,704 W 30th St,Closed,249900.0,239904.0,249900.0,249900.0,13.0,13.0,2022-02-21,2022-04-18,2022-03-04,2022-04-15,Yes,seller concessions,9996.0,FHA
DENC2002320,608 W 26th St,Closed,249900.0,249900.0,249900.0,249900.0,36.0,36.0,2021-07-14,2021-09-24,2021-08-18,2021-09-17,No,,0.0,Conventional
DENC526038,620 W 27th St,Closed,249900.0,249900.0,249900.0,249900.0,18.0,18.0,2021-05-05,2021-08-06,2021-05-18,2021-08-06,No,,0.0,Conventional
DENC2021604,2605 N Harrison St,Closed,250000.0,250000.0,250000.0,250000.0,1.0,1.0,2022-04-14,2022-04-15,2022-04-14,2022-04-15,No,,0.0,FHA
DENC2011174,706 W 21st St,Closed,250000.0,250000.0,259900.0,259900.0,22.0,22.0,2021-11-29,2022-03-02,2022-01-27,2022-03-02,No,,0.0,Conventional
DENC2008346,237 Cityview Ave,Closed,250000.0,245000.0,250000.0,250000.0,22.0,22.0,2021-10-10,2021-12-16,2021-10-31,2021-12-15,Yes,,5000.0,FHA
DENC2006842,3005 Stoddard Pl,Closed,250000.0,250000.0,250000.0,250000.0,7.0,7.0,2021-09-08,2021-10-29,2021-09-12,2021-10-29,No,,0.0,FHA
DENC2003712,710 W 38th St,Closed,250000.0,250000.0,229900.0,229900.0,10.0,10.0,2021-08-18,2021-11-03,2021-08-28,2021-11-02,No,,0.0,FHA
DENC528896,204 Cityview Ave,Closed,250000.0,245000.0,229900.0,256000.0,5.0,5.0,2021-06-17,2021-08-18,2021-06-23,2021-08-17,Yes,,5000.0,Conventional
DENC526304,1809 N West St,Closed,250000.0,250000.0,229900.0,229900.0,9.0,9.0,2021-05-10,2021-06-30,2021-05-18,2021-06-30,No,,0.0,FHA
DENC2012666,3612 N Monroe St,Closed,251500.0,251500.0,239900.0,251500.0,7.0,7.0,2021-12-15,2022-02-03,2021-12-21,2022-02-03,No,,0.0,Conventional
DENC527084,404 W 23rd St,Closed,253000.0,253000.0,249999.0,249999.0,16.0,16.0,2021-05-20,2021-08-02,2021-06-08,2021-07-30,No,,0.0,VA
DENC2003730,2709 N Harrison St,Closed,254900.0,243989.0,255000.0,239900.0,25.0,38.0,2021-07-30,2021-09-28,2021-08-23,2021-09-27,Yes,,10911.0,FHA
DENC2019904,3314 N Washington St,Closed,255000.0,255000.0,249900.0,249900.0,4.0,4.0,2022-03-20,2022-04-22,2022-03-23,2022-04-22,No,,0.0,FHA
DENC2018058,215 W 26th St,Closed,255000.0,246200.0,250000.0,250000.0,10.0,10.0,2022-02-26,2022-05-26,2022-03-07,2022-05-25,Yes,,8800.0,FHA
DENC2016732,809 W 28th St,Closed,255000.0,255000.0,256000.0,255000.0,2.0,37.0,2022-02-03,2022-03-10,2022-02-04,2022-03-10,No,,0.0,FHA
DENC2010948,116 E 41st St,Closed,255000.0,254904.0,249900.0,249900.0,9.0,9.0,2021-11-22,2022-01-03,2021-11-30,2021-12-29,Yes,WDI Reimbursement,96.0,VA
DENC2005064,100 Cityview Ave,Closed,257000.0,257000.0,245000.0,257000.0,5.0,5.0,2021-08-20,2021-10-01,2021-08-26,2021-09-30,No,,0.0,VA
DENC2006748,3100 N Van Buren St,Closed,258000.0,258000.0,249900.0,249500.0,25.0,25.0,2021-09-11,2021-12-03,2021-10-05,2021-12-03,No,,0.0,Conventional
DENC2001312,1811 N Washington St,Closed,259900.0,259900.0,259900.0,259900.0,6.0,6.0,2021-06-29,2021-08-19,2021-07-05,2021-08-19,No,,0.0,FHA
DENC2007060,308 W 35th St,Closed,260000.0,260000.0,259900.0,259900.0,6.0,6.0,2021-09-18,2021-11-19,2021-09-22,2021-11-19,No,,0.0,FHA
DENC524726,1958 Superfine Ln #78,Closed,260000.0,260000.0,260000.0,260000.0,1.0,1.0,2021-04-13,2021-06-23,2021-04-13,2021-06-22,No,,0.0,Conventional
DENC2018736,1980-Unit Superfine Ln #702,Closed,261000.0,261000.0,299900.0,272500.0,29.0,29.0,2022-03-10,2022-05-10,2022-04-07,2022-05-10,No,,0.0,Cash
DENC527482,913 McCabe Ave,Closed,262000.0,262000.0,239900.0,239900.0,6.0,6.0,2021-06-01,2021-07-30,2021-06-05,2021-07-30,No,,0.0,Conventional
DENC2006242,508 W 19th St,Closed,265000.0,265000.0,265000.0,265000.0,1.0,1.0,2022-02-13,2022-03-29,2022-02-14,2022-03-29,No,,0.0,Conventional
DENC2003450,415 McCabe Ave,Closed,265000.0,265000.0,249900.0,265000.0,8.0,8.0,2021-07-27,2021-09-15,2021-08-03,2021-09-10,No,,0.0,Conventional
DENC2016252,301 W 21st St,Closed,269900.0,269900.0,269900.0,269900.0,18.0,18.0,2022-01-28,2022-03-15,2022-02-14,2022-03-15,No,,0.0,FHA
DENC2014976,622 W 27th St,Closed,275000.0,275000.0,275000.0,250000.0,14.0,14.0,2022-01-18,2022-03-12,2022-02-07,2022-03-11,No,,0.0,Conventional
DENC2013734,2923 N Van Buren St,Closed,275000.0,275000.0,275000.0,275000.0,5.0,5.0,2022-01-06,2022-02-14,2022-01-10,2022-02-11,No,,0.0,FHA
DENC2011248,413 W 22nd St,Closed,275000.0,275000.0,274900.0,274900.0,3.0,24.0,2021-11-30,2021-12-30,2021-12-02,2021-12-30,No,,0.0,Conventional
DENC2021514,2201 N Jefferson St,Closed,285000.0,285000.0,269000.0,285000.0,3.0,3.0,2022-04-20,2022-06-03,2022-04-22,2022-05-31,No,,0.0,VA
DENC523912,803 W 21st St,Closed,285000.0,285000.0,285000.0,285000.0,8.0,8.0,2021-04-15,2021-06-02,2021-04-22,2021-06-02,No,,0.0,Conventional
DENC2010496,2008 Monroe Pl,Closed,289900.0,289900.0,299900.0,289900.0,43.0,43.0,2021-11-14,2022-02-01,2021-12-26,2022-02-01,No,,0.0,FHA
DENC2010262,217 W 18th St,Closed,290000.0,287000.0,289000.0,289000.0,14.0,14.0,2021-11-11,2022-01-11,2021-11-23,2022-01-11,Yes,,3000.0,FHA
DENC526782,607 W 39th St,Closed,290000.0,290000.0,299000.0,299000.0,9.0,9.0,2021-05-17,2021-06-28,2021-05-25,2021-06-28,No,,0.0,Conventional
DENC2010490,1908 N Broom St,Closed,295500.0,295500.0,310000.0,300000.0,48.0,48.0,2021-11-19,2022-02-09,2022-01-05,2022-02-09,No,,0.0,Conventional
DENC2020908,3501 N Madison St,Closed,300000.0,300000.0,299900.0,299900.0,7.0,7.0,2022-04-05,2022-05-05,2022-04-10,2022-05-02,No,,0.0,Conventional
DENC2003708,419 W 22nd St,Closed,300000.0,300000.0,283000.0,283000.0,12.0,12.0,2021-08-06,2021-09-24,2021-08-17,2021-09-24,No,,0.0,VA
DENC528492,900 W 23rd Street,Closed,300000.0,298000.0,287000.0,287000.0,5.0,5.0,2021-05-28,2021-07-20,2021-06-11,2021-07-20,Yes,seller concessions,2000.0,Conventional
DENC2006010,2922 N Harrison St,Closed,305000.0,305000.0,299900.0,299900.0,6.0,6.0,2021-09-04,2021-10-22,2021-09-08,2021-10-22,No,,0.0,Conventional
DENC2005434,905 W 23rd,Closed,306000.0,306000.0,285000.0,285000.0,4.0,4.0,2021-10-23,2021-11-23,2021-10-26,2021-11-23,No,,0.0,Conventional
DENC524966,801 W 23rd St,Closed,306000.0,306000.0,299000.0,299000.0,6.0,6.0,2021-04-26,2021-06-06,2021-05-01,2021-06-04,No,,0.0,Conventional
DENC2007342,1900 N Broom St,Closed,315000.0,315000.0,329900.0,319900.0,55.0,55.0,2021-09-16,2021-12-22,2021-11-07,2021-12-22,No,,0.0,FHA
DENC525342,605 W 37th St,Closed,320000.0,320000.0,325000.0,325000.0,16.0,16.0,2021-04-29,2021-06-03,2021-05-06,2021-06-03,No,,0.0,FHA
DENC2005964,609 W 23rd St,Closed,322000.0,322000.0,319900.0,319900.0,9.0,9.0,2021-09-14,2021-11-10,2021-09-21,2021-11-10,No,,0.0,Conventional
DENC523328,1907 N Franklin St,Closed,329600.0,327690.0,310000.0,310000.0,6.0,6.0,2021-04-07,2021-06-10,2021-04-12,2021-06-10,Yes,Garage Roof repairs,1910.0,Conventional
DENC2003552,601 W 19th St,Closed,330000.0,327000.0,325000.0,325000.0,5.0,5.0,2021-07-29,2021-09-02,2021-08-01,2021-09-02,Yes,,3000.0,Conventional
DENC528130,2017 N Harrison St,Closed,347500.0,347500.0,334900.0,334900.0,7.0,7.0,2021-06-05,2021-07-23,2021-06-10,2021-07-23,No,,0.0,Conventional
DENC2019442,701 W 23rd St,Closed,355000.0,355000.0,350000.0,350000.0,5.0,5.0,2022-03-13,2022-04-28,2022-03-16,2022-04-28,No,,0.0,Conventional
DENC2007402,2706 Baynard Blvd,Closed,355000.0,355000.0,350000.0,375000.0,49.0,49.0,2021-09-17,2021-12-09,2021-11-21,2021-12-09,No,,0.0,Cash
DENC2010324,4300 Channing Rd,Closed,370000.0,370000.0,499900.0,425000.0,53.0,53.0,2021-11-11,2022-03-07,2022-01-03,2022-02-15,No,,0.0,Conventional
DENC2008278,1805 N Monroe St,Closed,372000.0,372000.0,379900.0,369900.0,16.0,16.0,2021-09-30,2021-11-18,2021-10-15,2021-11-18,No,,0.0,Conventional
DENC527000,4400 Miller Rd,Closed,379000.0,375300.0,399000.0,379000.0,24.0,24.0,2021-05-20,2021-07-20,2021-06-12,2021-07-20,Yes,,3700.0,Conventional
DENC524402,4402 Miller Rd,Closed,380000.0,380000.0,375000.0,375000.0,11.0,11.0,2021-04-16,2021-06-10,2021-04-24,2021-06-07,No,,0.0,Conventional
DENC2006972,4401-Washington Washington Blvd,Closed,385000.0,380000.0,410000.0,385000.0,65.0,65.0,2021-09-22,2022-01-26,2021-11-15,2022-01-10,Yes,,5000.0,FHA203k
DENC2003122,2002 Baynard Blvd,Closed,385000.0,385000.0,395000.0,395000.0,14.0,14.0,2021-08-03,2021-09-21,2021-08-14,2021-09-20,No,,0.0,Conventional
DENC2006490,2019 N Harrison St,Closed,390000.0,386500.0,374900.0,374900.0,4.0,4.0,2021-09-30,2021-11-06,2021-10-03,2021-11-05,Yes,,3500.0,Conventional
DENC2018884,704 W 23rd St,Closed,400000.0,400000.0,390000.0,390000.0,5.0,5.0,2022-03-11,2022-05-06,2022-03-13,2022-04-29,No,,0.0,Conventional
